Customer_ID,Segment,Age,Gender,Occupation,Income_Band,Immigration_Status,Region,Household_Size,Relationship_Status,Years_With_Bank,Has_Direct_Deposit,Churn_Flag,Product_Count,Total_Balance,Monthly_Revenue,CLV_5yr,Primary_Bank_Score,Churn_Risk_Score,Churn_Risk_Tier,Churn_Probability_Model,Predicted_Churn,Model_Risk_Band,NPS_Score,CSAT_Score,Mobile_Usage_Score,Monthly_Logins
1006933,Newcomers to Canada,35,Male,Caregiver,Under $30K,Refugee,Brampton,3,Common-law,9.2,1,0,4.0,19348.27,118.64,2884.79,100.0,0.0,Low,0.5947533,1,High,33,3.9,65.0,15
1006934,Newcomers to Canada,47,Female,Caregiver,$30K-$50K,Temporary Resident,Downtown Toronto,3,Common-law,11.33,1,1,5.0,28794.47,159.99,3890.24,85.0,25.0,Low,0.3415321,0,Medium,-5,2.9,68.2,0
1006935,Newcomers to Canada,36,Male,Warehouse Worker,$30K-$50K,International Student,North York,4,Single,1.74,0,1,6.0,23923.8,168.79,4104.22,70.0,20.0,Low,0.47768146,1,High,20,3.6,62.9,24
1006936,Newcomers to Canada,44,Female,Driver,$50K-$75K,International Student,Mississauga,2,Married,3.81,0,1,2.0,2171.79,13.29,323.15,50.0,45.0,Medium,0.74394685,1,Critical,18,4.0,74.2,18
1006937,Newcomers to Canada,39,Female,Driver,Under $30K,Refugee,Brampton,1,Common-law,7.53,1,1,4.0,23513.59,138.04000000000002,3356.52,85.0,0.0,Low,0.698413,1,Critical,19,3.6,76.0,7
1006938,Newcomers to Canada,36,Female,Warehouse Worker,Under $30K,Permanent Resident,Scarborough,4,Married,14.53,1,0,2.0,11821.24,49.56,1205.08,80.0,25.0,Low,0.6171145,1,Critical,15,3.3,73.6,16
1006939,Newcomers to Canada,36,Female,IT Specialist,Under $30K,International Student,North York,1,Married,8.35,1,0,5.0,12269.62,77.21000000000001,1877.4,100.0,0.0,Low,0.63275015,1,Critical,34,3.2,76.7,26
1006940,Newcomers to Canada,22,Female,Student,$30K-$50K,International Student,Downtown Toronto,2,Married,9.26,1,0,4.0,16291.99,79.85,1941.6,100.0,10.0,Low,0.48328617,1,High,-8,4.1,60.7,21
1006941,Newcomers to Canada,41,Female,Driver,$50K-$75K,International Student,Downtown Toronto,3,Common-law,9.64,1,0,4.0,20540.94,107.89,2623.4,100.0,15.0,Low,0.5173063,1,High,3,3.2,79.0,18
1006942,Newcomers to Canada,39,Male,Caregiver,$30K-$50K,Temporary Resident,Mississauga,3,Single,3.56,1,0,4.0,12183.31,69.13,1680.93,100.0,0.0,Low,0.6215778,1,Critical,24,3.5,63.4,15
1006943,Newcomers to Canada,25,Female,Driver,$30K-$50K,Temporary Resident,Other GTA,2,Divorced,9.94,1,0,7.0,24356.38,115.29,2803.34,100.0,0.0,Low,0.55261296,1,High,15,3.0,100.0,18
1006944,Newcomers to Canada,29,Female,IT Specialist,$30K-$50K,Refugee,Scarborough,3,Single,14.85,0,0,1.0,4588.85,7.68,186.74,50.0,45.0,Medium,0.37870607,0,High,13,3.2,67.7,22
1006945,Newcomers to Canada,37,Female,Restaurant Worker,$50K-$75K,Refugee,Vaughan,4,Single,7.58,0,0,6.0,23735.84,163.98,3987.26,70.0,20.0,Low,0.6447876,1,Critical,5,2.6,76.6,18
1006946,Newcomers to Canada,48,Female,Restaurant Worker,$30K-$50K,Temporary Resident,North York,2,Single,7.75,0,1,5.0,27313.04,170.68,4150.17,35.0,20.0,Low,0.6229148,1,Critical,35,4.4,40.0,2
1006947,Newcomers to Canada,40,Male,Warehouse Worker,$30K-$50K,Permanent Resident,Markham,2,Single,4.31,1,0,4.0,25126.03,96.72,2351.8,100.0,0.0,Low,0.52664185,1,High,33,3.8,48.4,14
1006948,Newcomers to Canada,43,Female,Warehouse Worker,$30K-$50K,Permanent Resident,Vaughan,2,Common-law,11.49,1,0,3.0,5918.54,33.02,802.9,85.0,0.0,Low,0.7238131,1,Critical,56,3.9,74.5,12
1006949,Newcomers to Canada,40,Female,IT Specialist,Under $30K,Refugee,Brampton,4,Single,4.23,0,0,3.0,4522.73,34.83,846.91,70.0,20.0,Low,0.5967584,1,High,34,2.8,57.6,14
1006950,Newcomers to Canada,38,Female,Student,Under $30K,Permanent Resident,Scarborough,3,Single,8.58,1,0,4.0,7675.69,55.83,1357.54,100.0,0.0,Low,0.58169395,1,High,25,2.3,63.9,12
1006951,Newcomers to Canada,44,Female,Driver,$30K-$50K,International Student,Mississauga,1,Single,8.45,1,0,3.0,17196.309999999998,57.760000000000005,1404.47,100.0,15.0,Low,0.4777621,1,High,37,2.9,62.8,10
1006952,Newcomers to Canada,25,Male,Driver,$50K-$75K,Refugee,Downtown Toronto,4,Common-law,12.92,1,0,3.0,8141.84,31.39,763.26,100.0,0.0,Low,0.5351567,1,High,21,4.2,76.6,15
1006953,Newcomers to Canada,42,Non-binary/Other,Warehouse Worker,Under $30K,Temporary Resident,Downtown Toronto,2,Widowed,1.89,0,1,4.0,14816.25,99.07,2408.94,70.0,20.0,Low,0.73740286,1,Critical,8,3.0,56.1,20
1006954,Newcomers to Canada,47,Female,Customer Service Rep,$30K-$50K,Permanent Resident,Downtown Toronto,3,Single,8.16,1,0,4.0,19735.85,83.44,2028.89,85.0,0.0,Low,0.46670616,1,High,30,3.1,74.8,11
1006955,Newcomers to Canada,45,Female,Healthcare Worker,$30K-$50K,International Student,Richmond Hill,2,Married,7.77,0,0,5.0,23270.51,170.45,4144.58,70.0,35.0,Medium,0.49806488,1,High,15,3.7,79.7,13
1006956,Newcomers to Canada,49,Female,Warehouse Worker,$50K-$75K,International Student,Brampton,3,Married,7.2,1,1,4.0,15253.79,113.65999999999998,2763.7,100.0,0.0,Low,0.53430665,1,High,33,3.3,81.9,20
1006957,Newcomers to Canada,33,Male,Driver,$50K-$75K,International Student,Etobicoke,1,Single,12.98,0,0,3.0,24038.2,110.66,2690.76,70.0,20.0,Low,0.62207556,1,Critical,20,2.5,71.0,11
1006958,Newcomers to Canada,43,Male,Customer Service Rep,$50K-$75K,International Student,Richmond Hill,1,Married,1.5,0,1,3.0,10469.13,54.67,1329.33,55.0,20.0,Low,0.7780892,1,Critical,42,3.4,89.6,9
1006959,Newcomers to Canada,22,Female,Customer Service Rep,$50K-$75K,Refugee,Etobicoke,1,Married,7.47,1,1,5.0,22195.76,115.03,2797.02,85.0,0.0,Low,0.748766,1,Critical,31,4.6,82.4,12
1006960,Newcomers to Canada,30,Male,Caregiver,Under $30K,Temporary Resident,Vaughan,1,Married,1.28,0,0,4.0,14525.61,64.77,1574.92,70.0,20.0,Low,0.5774046,1,High,34,3.1,57.1,13
1006961,Newcomers to Canada,34,Male,IT Specialist,Under $30K,Permanent Resident,Scarborough,3,Single,12.16,1,1,2.0,2073.2,46.29,1125.57,50.0,25.0,Low,0.7198226,1,Critical,22,3.2,72.4,6
1006962,Newcomers to Canada,47,Female,IT Specialist,$50K-$75K,International Student,Vaughan,5,Single,5.19,1,0,3.0,9770.26,51.34,1248.36,100.0,0.0,Low,0.6668793,1,Critical,9,3.6,82.4,12
1006963,Newcomers to Canada,35,Male,Student,$30K-$50K,Permanent Resident,Etobicoke,1,Married,2.21,1,0,3.0,6988.709999999999,34.84,847.15,100.0,0.0,Low,0.5908059,1,High,35,3.1,90.4,12
1006964,Newcomers to Canada,34,Male,Student,Under $30K,Permanent Resident,Downtown Toronto,3,Single,11.82,1,1,5.0,25565.34,136.38,3316.15,100.0,0.0,Low,0.8063823,1,Critical,30,4.1,76.0,25
1006965,Newcomers to Canada,35,Male,Driver,$50K-$75K,Permanent Resident,Vaughan,3,Single,5.99,0,0,3.0,8096.83,57.17,1390.12,55.0,35.0,Medium,0.62461734,1,Critical,27,2.9,74.1,22
1006966,Newcomers to Canada,46,Male,Caregiver,Under $30K,Refugee,Downtown Toronto,1,Married,11.33,0,0,3.0,4086.47,45.34,1102.47,70.0,20.0,Low,0.6660527,1,Critical,45,3.1,86.6,18
1006967,Newcomers to Canada,26,Female,Student,Under $30K,Permanent Resident,North York,2,Single,4.1,1,0,4.0,16534.76,69.37,1686.77,100.0,0.0,Low,0.61036664,1,Critical,38,3.6,56.2,15
1006968,Newcomers to Canada,29,Non-binary/Other,Caregiver,Under $30K,Refugee,Mississauga,2,Divorced,13.86,1,0,5.0,20811.56,193.05,4694.11,100.0,10.0,Low,0.7051806,1,Critical,-4,3.5,48.1,13
1006969,Newcomers to Canada,31,Male,Healthcare Worker,$30K-$50K,Permanent Resident,Downtown Toronto,1,Single,9.6,0,0,3.0,4809.969999999999,28.23,686.43,55.0,20.0,Low,0.70359707,1,Critical,27,3.8,69.8,6
1006970,Newcomers to Canada,43,Non-binary/Other,Warehouse Worker,Under $30K,International Student,Mississauga,5,Divorced,1.96,1,0,3.0,9864.29,29.49,717.07,85.0,0.0,Low,0.58028316,1,High,30,3.6,46.6,13
1006971,Newcomers to Canada,34,Female,Healthcare Worker,$50K-$75K,International Student,Scarborough,2,Married,12.99,1,0,2.0,4223.25,15.72,382.24,65.0,25.0,Low,0.5611659,1,High,29,4.2,81.0,9
1006972,Newcomers to Canada,42,Female,Caregiver,Under $30K,International Student,Brampton,4,Single,12.81,0,0,1.0,365.82,8.67,210.82,50.0,65.0,High,0.41120997,1,High,10,3.9,84.4,16
1006973,Newcomers to Canada,28,Male,Driver,Under $30K,Temporary Resident,Richmond Hill,1,Single,7.62,1,0,3.0,7656.35,43.51,1057.97,100.0,0.0,Low,0.55448705,1,High,28,3.0,77.7,23
1006974,Newcomers to Canada,41,Female,Driver,$30K-$50K,International Student,Vaughan,3,Single,8.9,0,0,2.0,7919.94,53.08,1290.67,35.0,45.0,Medium,0.58230937,1,High,1,3.9,82.5,5
1006975,Newcomers to Canada,48,Male,Student,$30K-$50K,Permanent Resident,Brampton,1,Married,14.78,0,0,1.0,791.02,14.51,352.82,50.0,65.0,High,0.519627,1,High,28,2.7,88.0,22
1006976,Newcomers to Canada,30,Female,Customer Service Rep,$50K-$75K,Refugee,Vaughan,1,Single,2.99,0,0,3.0,15088.71,81.28,1976.37,70.0,20.0,Low,0.550691,1,High,40,4.0,85.1,12
1006977,Newcomers to Canada,35,Female,Warehouse Worker,Under $30K,Temporary Resident,Brampton,1,Common-law,3.17,1,1,3.0,14274.48,84.45,2053.45,100.0,0.0,Low,0.8284026,1,Critical,42,4.1,68.7,25
1006978,Newcomers to Canada,38,Female,Customer Service Rep,Under $30K,Permanent Resident,Downtown Toronto,3,Married,0.54,0,0,3.0,17847.52,88.79,2158.98,70.0,30.0,Medium,0.37159327,0,High,28,3.6,40.5,20
1006979,Newcomers to Canada,26,Male,Student,$30K-$50K,Refugee,Markham,4,Common-law,14.81,1,0,2.0,6809.31,15.29,371.78,80.0,25.0,Low,0.2888929,0,Medium,38,3.3,73.0,16
1006980,Newcomers to Canada,40,Female,Student,Under $30K,Permanent Resident,North York,1,Single,6.27,1,0,3.0,19366.18,137.7,3348.25,100.0,0.0,Low,0.56038475,1,High,1,1.9,44.1,17
1006981,Newcomers to Canada,27,Female,Restaurant Worker,Under $30K,Permanent Resident,Markham,1,Single,9.21,1,0,3.0,9183.63,91.6,2227.3,85.0,0.0,Low,0.6388231,1,Critical,6,3.7,76.0,9
1006982,Newcomers to Canada,44,Male,Driver,$30K-$50K,Temporary Resident,Scarborough,1,Married,4.12,1,0,1.0,1741.4,5.64,137.14,80.0,45.0,Medium,0.59743637,1,High,16,3.3,68.9,12
1006983,Newcomers to Canada,32,Male,Restaurant Worker,$30K-$50K,Temporary Resident,Other GTA,2,Single,14.61,1,0,1.0,4633.65,9.75,237.08,80.0,25.0,Low,0.5129398,1,High,44,5.0,86.9,23
1006984,Newcomers to Canada,27,Male,Restaurant Worker,$50K-$75K,International Student,Downtown Toronto,4,Single,4.6,1,0,3.0,20637.82,156.19,3797.84,100.0,0.0,Low,0.40952057,1,High,21,3.8,53.6,17
1006985,Newcomers to Canada,33,Female,Student,$30K-$50K,International Student,Richmond Hill,1,Married,9.5,0,0,3.0,16518.64,105.07,2554.83,70.0,20.0,Low,0.7312917,1,Critical,22,3.3,79.9,12
1006986,Newcomers to Canada,49,Female,Caregiver,Under $30K,Temporary Resident,Other GTA,1,Common-law,13.55,1,0,2.0,7558.129999999999,8.75,212.76,80.0,25.0,Low,0.32763693,0,Medium,28,3.8,76.7,25
1006987,Newcomers to Canada,33,Female,Restaurant Worker,Under $30K,Temporary Resident,Brampton,3,Single,13.92,1,0,4.0,7769.85,40.55,985.99,80.0,0.0,Low,0.54219514,1,High,30,3.2,63.3,11
1006988,Newcomers to Canada,49,Female,IT Specialist,$50K-$75K,Temporary Resident,Richmond Hill,1,Common-law,3.54,1,0,2.0,6199.780000000001,18.24,443.52,65.0,25.0,Low,0.5578269,1,High,39,3.5,78.8,17
1006989,Newcomers to Canada,43,Male,Customer Service Rep,$50K-$75K,International Student,Mississauga,3,Single,9.14,1,0,3.0,485526.43,1164.01,28303.52,85.0,0.0,Low,0.36556447,0,High,26,3.6,91.5,12
1006990,Newcomers to Canada,47,Female,IT Specialist,$50K-$75K,Temporary Resident,Scarborough,4,Single,2.35,1,1,3.0,17235.02,56.38,1370.91,100.0,0.0,Low,0.6475607,1,Critical,35,2.9,70.2,17
1006991,Newcomers to Canada,32,Female,Caregiver,$50K-$75K,Refugee,Mississauga,1,Married,13.83,1,0,3.0,316534.17000000004,665.41,16179.8,100.0,0.0,Low,0.41348746,1,High,7,2.5,66.9,25
1006992,Newcomers to Canada,28,Male,Warehouse Worker,$50K-$75K,Temporary Resident,Richmond Hill,3,Single,1.92,0,1,4.0,12435.22,64.9,1578.08,70.0,20.0,Low,0.6387924,1,Critical,24,3.4,68.7,19
1006993,Newcomers to Canada,45,Male,Driver,$50K-$75K,Temporary Resident,Scarborough,2,Married,11.49,0,1,3.0,9990.86,53.55,1302.1,70.0,20.0,Low,0.75319505,1,Critical,17,4.2,71.8,16
1006994,Newcomers to Canada,25,Female,Warehouse Worker,$30K-$50K,Refugee,North York,1,Single,6.65,0,0,2.0,3951.37,10.64,258.72,50.0,45.0,Medium,0.65401393,1,Critical,21,2.3,69.1,28
1006995,Newcomers to Canada,27,Male,Driver,Under $30K,Temporary Resident,Etobicoke,3,Married,7.43,1,0,1.0,854.59,17.49,425.28,65.0,45.0,Medium,0.39550817,1,High,53,2.8,65.1,6
1006996,Newcomers to Canada,48,Male,Caregiver,$50K-$75K,Temporary Resident,Mississauga,4,Single,9.86,0,0,3.0,12561.78,150.78,3666.3,55.0,20.0,Low,0.58584195,1,High,40,3.2,82.8,4
1006997,Newcomers to Canada,41,Female,Healthcare Worker,$50K-$75K,Temporary Resident,Scarborough,1,Married,1.94,1,0,6.0,50760.72,417.07,10141.28,100.0,25.0,Low,0.38154763,1,High,-1,3.9,83.7,23
1006998,Newcomers to Canada,44,Male,Restaurant Worker,Under $30K,Temporary Resident,Brampton,2,Single,1.53,1,0,3.0,9844.91,54.92,1335.41,100.0,0.0,Low,0.568321,1,High,11,3.2,52.8,27
1006999,Newcomers to Canada,42,Female,Customer Service Rep,$30K-$50K,Refugee,Markham,1,Divorced,3.04,1,0,3.0,8105.219999999999,24.98,607.4,100.0,0.0,Low,0.59879637,1,High,52,3.6,75.5,24
1007000,Newcomers to Canada,30,Male,Restaurant Worker,$30K-$50K,Refugee,Downtown Toronto,2,Married,0.31,0,0,4.0,19468.7,129.19,3141.32,70.0,45.0,Medium,0.39675415,1,High,12,2.4,58.4,17
1007001,Newcomers to Canada,41,Female,Customer Service Rep,$30K-$50K,International Student,Richmond Hill,3,Common-law,7.24,1,0,6.0,25891.86,185.7,4515.39,85.0,0.0,Low,0.469714,1,High,17,3.7,78.1,6
1007002,Newcomers to Canada,26,Male,Student,Under $30K,International Student,Mississauga,2,Common-law,1.41,1,0,4.0,2613.28,19.79,481.2,85.0,0.0,Low,0.51106215,1,High,55,2.9,80.0,8
1007003,Newcomers to Canada,36,Male,Restaurant Worker,$30K-$50K,International Student,Downtown Toronto,2,Married,4.57,0,0,2.0,2934.84,38.46,935.18,50.0,45.0,Medium,0.6432367,1,Critical,49,4.0,62.0,13
1007004,Newcomers to Canada,34,Male,Healthcare Worker,$50K-$75K,Permanent Resident,Downtown Toronto,2,Single,14.33,1,0,4.0,23619.53,130.57,3174.88,100.0,15.0,Low,0.5132779,1,High,14,2.6,74.4,20
1007005,Newcomers to Canada,30,Male,IT Specialist,$30K-$50K,International Student,Mississauga,3,Single,4.17,1,0,5.0,311909.82,916.87,22294.18,100.0,0.0,Low,0.7877595,1,Critical,17,4.3,80.4,21
1007006,Newcomers to Canada,28,Male,Student,$30K-$50K,Permanent Resident,Mississauga,5,Married,9.28,1,1,3.0,15383.66,96.28,2341.1,100.0,0.0,Low,0.6941541,1,Critical,10,3.7,71.4,18
1007007,Newcomers to Canada,44,Male,Driver,Under $30K,Temporary Resident,North York,4,Single,11.22,1,0,3.0,7731.360000000001,42.56,1034.87,100.0,0.0,Low,0.5505731,1,High,13,3.8,81.2,10
1007008,Newcomers to Canada,47,Female,Healthcare Worker,$30K-$50K,International Student,Scarborough,4,Single,6.36,0,0,2.0,4919.95,58.96,1433.64,50.0,45.0,Medium,0.5822738,1,High,38,3.4,79.9,17
1007009,Newcomers to Canada,32,Female,Customer Service Rep,Under $30K,Temporary Resident,Mississauga,2,Common-law,6.28,1,0,3.0,3384.64,45.16,1098.09,85.0,0.0,Low,0.6244751,1,Critical,37,4.5,72.7,8
1007010,Newcomers to Canada,24,Male,IT Specialist,Under $30K,Temporary Resident,Vaughan,1,Married,10.98,0,0,5.0,20544.47,149.76,3641.49,55.0,20.0,Low,0.64308584,1,Critical,11,4.1,83.5,15
1007011,Newcomers to Canada,40,Female,Caregiver,$50K-$75K,Refugee,Scarborough,2,Single,7.92,1,1,3.0,7789.25,37.36,908.43,100.0,0.0,Low,0.6852207,1,Critical,21,4.4,59.2,25
1007012,Newcomers to Canada,26,Male,Student,Under $30K,Permanent Resident,Vaughan,1,Married,4.85,0,0,3.0,9586.96,36.85,896.03,55.0,20.0,Low,0.3790549,0,High,26,3.9,66.7,11
1007013,Newcomers to Canada,26,Male,Customer Service Rep,$30K-$50K,Temporary Resident,Richmond Hill,3,Married,9.68,0,0,3.0,20142.59,92.65,2252.83,70.0,20.0,Low,0.5083525,1,High,38,3.4,73.1,27
1007014,Newcomers to Canada,23,Male,Student,$30K-$50K,Permanent Resident,Etobicoke,2,Married,11.58,0,1,3.0,9232.94,59.97,1458.2,70.0,20.0,Low,0.8093132,1,Critical,61,3.2,42.9,22
1007015,Newcomers to Canada,42,Female,Restaurant Worker,$30K-$50K,Permanent Resident,Markham,2,Married,6.35,1,0,3.0,8743.07,61.74,1501.24,85.0,0.0,Low,0.6202478,1,Critical,54,3.6,59.9,2
1007016,Newcomers to Canada,44,Female,Driver,$30K-$50K,International Student,Richmond Hill,5,Single,1.93,0,1,3.0,11342.58,63.53999999999999,1545.01,70.0,20.0,Low,0.2600501,0,Medium,31,4.6,86.5,18
1007017,Newcomers to Canada,45,Female,Student,$30K-$50K,International Student,Mississauga,4,Single,9.64,1,0,3.0,13169.04,62.88,1528.96,85.0,0.0,Low,0.4381081,1,High,22,3.3,92.2,17
1007018,Newcomers to Canada,30,Male,Student,$50K-$75K,Permanent Resident,Mississauga,4,Single,10.1,1,1,3.0,22639.69,158.5,3854.01,100.0,0.0,Low,0.7409917,1,Critical,42,3.5,79.9,16
1007019,Newcomers to Canada,31,Male,Customer Service Rep,$30K-$50K,Temporary Resident,Downtown Toronto,4,Married,8.76,0,0,4.0,6780.92,35.980000000000004,874.87,70.0,20.0,Low,0.67780477,1,Critical,11,3.3,68.0,13
1007020,Newcomers to Canada,41,Male,Warehouse Worker,$50K-$75K,Temporary Resident,Downtown Toronto,4,Married,14.52,1,0,3.0,10006.35,53.11,1291.4,85.0,0.0,Low,0.38333595,1,High,12,3.5,74.3,16
1007021,Newcomers to Canada,27,Male,Student,$30K-$50K,Permanent Resident,North York,4,Married,3.65,1,0,4.0,23557.48,233.51,5677.92,80.0,0.0,Low,0.7269494,1,Critical,43,3.4,81.2,14
1007022,Newcomers to Canada,25,Male,Restaurant Worker,$30K-$50K,Temporary Resident,Richmond Hill,1,Single,14.68,0,1,2.0,5452.32,25.9,629.77,50.0,45.0,Medium,0.6657618,1,Critical,18,3.5,62.7,19
1007023,Newcomers to Canada,37,Female,Healthcare Worker,Under $30K,Refugee,Markham,4,Married,14.26,1,0,3.0,6438.36,26.1,634.64,100.0,0.0,Low,0.6672015,1,Critical,44,3.7,40.3,19
1007024,Newcomers to Canada,40,Male,Restaurant Worker,Under $30K,International Student,Etobicoke,4,Divorced,3.25,1,1,3.0,13585.36,115.79,2815.5,85.0,0.0,Low,0.7273769,1,Critical,18,3.4,82.4,8
1007025,Newcomers to Canada,34,Male,Restaurant Worker,Under $30K,Temporary Resident,North York,3,Single,1.35,0,0,4.0,30388.120000000003,179.33,4360.5,55.0,20.0,Low,0.3741783,0,High,59,3.2,49.9,13
1007026,Newcomers to Canada,42,Male,Driver,$30K-$50K,Refugee,Downtown Toronto,4,Common-law,5.67,1,0,4.0,15676.81,40.370000000000005,981.62,80.0,15.0,Low,0.45429048,1,High,17,2.6,84.5,19
1007027,Newcomers to Canada,29,Male,Customer Service Rep,$30K-$50K,International Student,Etobicoke,5,Common-law,4.71,1,0,3.0,5435.7,42.120000000000005,1024.17,100.0,15.0,Low,0.45514622,1,High,20,2.8,60.0,20
1007028,Newcomers to Canada,30,Male,Warehouse Worker,$50K-$75K,International Student,Downtown Toronto,4,Divorced,2.5,1,0,2.0,5706.49,12.670000000000002,308.08,80.0,25.0,Low,0.4778835,1,High,20,3.6,83.1,20
1007029,Newcomers to Canada,24,Female,Caregiver,$30K-$50K,International Student,Brampton,1,Single,7.97,0,0,4.0,14636.54,121.53,2955.07,50.0,20.0,Low,0.6981625,1,Critical,27,3.2,71.8,15
1007030,Newcomers to Canada,44,Female,IT Specialist,Under $30K,Temporary Resident,Brampton,2,Common-law,3.31,0,0,4.0,10473.56,51.58,1254.2,70.0,35.0,Medium,0.6362684,1,Critical,5,3.7,78.5,15
1007031,Newcomers to Canada,31,Male,Student,$50K-$75K,Refugee,Etobicoke,5,Single,2.28,1,0,1.0,1860.37,9.41,228.81,80.0,45.0,Medium,0.5335449,1,High,23,2.9,86.6,17
1007032,Newcomers to Canada,28,Female,Caregiver,Under $30K,Refugee,Etobicoke,1,Common-law,5.59,0,0,3.0,5938.01,15.84,385.16,70.0,20.0,Low,0.4443873,1,High,45,3.6,48.9,20
1007033,Newcomers to Canada,31,Male,IT Specialist,$50K-$75K,Refugee,Scarborough,5,Divorced,5.68,1,1,1.0,3007.41,8.4,204.25,65.0,25.0,Low,0.432843,1,High,7,3.5,83.6,4
1007034,Newcomers to Canada,36,Male,Restaurant Worker,$30K-$50K,International Student,North York,1,Married,11.53,1,0,3.0,10028.2,59.08,1436.56,85.0,0.0,Low,0.59846,1,High,43,3.0,63.8,14
1007035,Newcomers to Canada,39,Male,IT Specialist,Under $30K,International Student,Markham,2,Married,3.91,1,0,3.0,19335.63,213.1,5181.64,100.0,0.0,Low,0.6683669,1,Critical,19,3.8,65.6,21
1007036,Newcomers to Canada,30,Male,Driver,$50K-$75K,Permanent Resident,Mississauga,5,Married,1.69,1,0,5.0,25471.43,115.51,2808.69,85.0,0.0,Low,0.32823506,0,Medium,10,2.7,74.2,18
1007037,Newcomers to Canada,36,Male,Customer Service Rep,$30K-$50K,International Student,Downtown Toronto,4,Single,9.01,0,1,3.0,16839.04,122.78,2985.46,55.0,20.0,Low,0.6717675,1,Critical,24,2.5,75.5,9
1007038,Newcomers to Canada,30,Female,Caregiver,$50K-$75K,Temporary Resident,Brampton,3,Single,11.56,1,0,4.0,14343.44,106.09,2579.63,100.0,0.0,Low,0.7689407,1,Critical,27,3.3,89.9,18
1007039,Newcomers to Canada,28,Female,Caregiver,Under $30K,International Student,Scarborough,1,Single,0.94,1,0,2.0,5206.09,11.31,275.01,65.0,35.0,Medium,0.46272242,1,High,24,3.2,67.4,7
1007040,Newcomers to Canada,42,Female,Driver,Under $30K,Temporary Resident,Markham,2,Common-law,0.89,1,0,4.0,13526.88,79.97,1944.51,100.0,10.0,Low,0.45195264,1,High,31,4.2,69.4,16
1007041,Newcomers to Canada,47,Male,Warehouse Worker,Under $30K,Temporary Resident,Etobicoke,1,Single,6.86,0,0,4.0,18741.55,93.08,2263.29,55.0,20.0,Low,0.41853598,1,High,32,3.6,72.8,10
1007042,Newcomers to Canada,30,Male,Healthcare Worker,Under $30K,Temporary Resident,Brampton,1,Married,10.87,1,0,1.0,3178.91,9.12,221.76,80.0,25.0,Low,0.56210274,1,High,36,3.5,72.1,17
1007043,Newcomers to Canada,31,Female,Healthcare Worker,$50K-$75K,Permanent Resident,North York,3,Common-law,4.92,1,1,4.0,17945.16,98.55,2396.3,85.0,0.0,Low,0.6919434,1,Critical,25,3.8,61.3,19
1007044,Newcomers to Canada,31,Female,Caregiver,$30K-$50K,Refugee,North York,1,Married,5.34,0,0,3.0,8386.92,55.35,1345.86,70.0,20.0,Low,0.6903834,1,Critical,27,2.8,80.5,13
1007045,Newcomers to Canada,26,Male,Restaurant Worker,Under $30K,Refugee,Mississauga,4,Married,12.79,0,0,4.0,10973.31,74.39,1808.83,70.0,20.0,Low,0.5275086,1,High,32,3.0,61.6,13
1007046,Newcomers to Canada,45,Female,Customer Service Rep,$50K-$75K,International Student,Downtown Toronto,1,Single,9.74,1,0,2.0,7422.110000000001,13.38,325.34,80.0,25.0,Low,0.592886,1,High,13,3.1,55.4,19
1007047,Newcomers to Canada,33,Female,IT Specialist,$50K-$75K,International Student,Richmond Hill,4,Common-law,2.4,0,0,4.0,15271.06,111.78,2717.99,55.0,20.0,Low,0.6239266,1,Critical,53,3.0,69.6,17
1007048,Newcomers to Canada,43,Female,Healthcare Worker,Under $30K,International Student,Mississauga,2,Married,3.9,0,1,4.0,15008.11,79.15,1924.57,70.0,20.0,Low,0.86094403,1,Critical,47,4.2,65.9,19
1007049,Newcomers to Canada,48,Female,Caregiver,$50K-$75K,Permanent Resident,Etobicoke,2,Divorced,14.64,0,1,1.0,1788.47,8.02,195.01,50.0,65.0,High,0.83157766,1,Critical,23,2.9,70.8,14
1007050,Newcomers to Canada,45,Male,Customer Service Rep,$30K-$50K,Temporary Resident,Mississauga,4,Single,1.33,1,0,4.0,14186.27,60.44,1469.63,100.0,0.0,Low,0.38730964,1,High,15,3.0,71.8,31
